audio,label
19401261552978023872.wav,label_19401261552978023872.txt
19402151494555841824.wav,label_19402151494555841824.txt
19402151494555920794.wav,label_19402151494555920794.txt
19402211491465092151.wav,label_19402211491465092151.txt
19402211491465175187.wav,label_19402211491465175187.txt
19402211506304488988.wav,label_19402211506304488988.txt
19402281491193898820.wav,label_19402281491193898820.txt
19402281491888951039.wav,label_19402281491888951039.txt
19402281491889039937.wav,label_19402281491889039937.txt
1940251489111055955.wav,label_1940251489111055955.txt
1940251489111136970.wav,label_1940251489111136970.txt
1940291495506284924.wav,label_1940291495506284924.txt
19403241549851198372.wav,label_19403241549851198372.txt
19403241549851304617.wav,label_19403241549851304617.txt
19403241549855801599.wav,label_19403241549855801599.txt
19403241549855882730.wav,label_19403241549855882730.txt
19404221506577164119.wav,label_19404221506577164119.txt
19404221506577259106.wav,label_19404221506577259106.txt
19404281536563910688.wav,label_19404281536563910688.txt
19404301471933152094.wav,label_19404301471933152094.txt
19404301471933234630.wav,label_19404301471933234630.txt
19405131545378969875.wav,label_19405131545378969875.txt
19405131545379065017.wav,label_19405131545379065017.txt
19405221517207534847.wav,label_19405221517207534847.txt
19405221517207627038.wav,label_19405221517207627038.txt
19405301458789732226.wav,label_19405301458789732226.txt
19405301458789811977.wav,label_19405301458789811977.txt
1940571463380645596.wav,label_1940571463380645596.txt
1940571463380726127.wav,label_1940571463380726127.txt
19406211486436862508.wav,label_19406211486436862508.txt
19406211486436943362.wav,label_19406211486436943362.txt
19406211551919293133.wav,label_19406211551919293133.txt
19406211551919375341.wav,label_19406211551919375341.txt
19406301505803904482.wav,label_19406301505803904482.txt
19406301505803991161.wav,label_19406301505803991161.txt
1940631520487661094.wav,label_1940631520487661094.txt
1940631520487753031.wav,label_1940631520487753031.txt
19407181499825513829.wav,label_19407181499825513829.txt
19407181499825596865.wav,label_19407181499825596865.txt
19407251519262288702.wav,label_19407251519262288702.txt
19407251519262368601.wav,label_19407251519262368601.txt
19407261469426520554.wav,label_19407261469426520554.txt
19407261469426606206.wav,label_19407261469426606206.txt
19407291496282784522.wav,label_19407291496282784522.txt
19407291496282865584.wav,label_19407291496282865584.txt
19408161553471957627.wav,label_19408161553471957627.txt
19408161553472040901.wav,label_19408161553472040901.txt
19408161553475562381.wav,label_19408161553475562381.txt
19408171459148647495.wav,label_19408171459148647495.txt
19408191486344391906.wav,label_19408191486344391906.txt
19408191486344501844.wav,label_19408191486344501844.txt
1940861505790008490.wav,label_1940861505790008490.txt
1940861505790096261.wav,label_1940861505790096261.txt
19409191538364414151.wav,label_19409191538364414151.txt
19409221459216038467.wav,label_19409221459216038467.txt
19409221459216131390.wav,label_19409221459216131390.txt
19409231494815959472.wav,label_19409231494815959472.txt
19409301460430701549.wav,label_19409301460430701549.txt
19409301460430787829.wav,label_19409301460430787829.txt
1940931494562776615.wav,label_1940931494562776615.txt
1940931494562858159.wav,label_1940931494562858159.txt
194110111470365706152.wav,label_194110111470365706152.txt
194110111470365806515.wav,label_194110111470365806515.txt
194110111523581320582.wav,label_194110111523581320582.txt
194110111523581412764.wav,label_194110111523581412764.txt
194110231533874380011.wav,label_194110231533874380011.txt
194110231533875686237.wav,label_194110231533875686237.txt
194110251504752373657.wav,label_194110251504752373657.txt
194110261554697526316.wav,label_194110261554697526316.txt
194110261554697610200.wav,label_194110261554697610200.txt
194110261554700526901.wav,label_194110261554700526901.txt
19411041490232272069.wav,label_19411041490232272069.txt
19411041490232353710.wav,label_19411041490232353710.txt
19411051496811423204.wav,label_19411051496811423204.txt
19411091491292087798.wav,label_19411091491292087798.txt
19411091491292173302.wav,label_19411091491292173302.txt
19411091555397069836.wav,label_19411091555397069836.txt
19411091555397190482.wav,label_19411091555397190482.txt
19411091555401335584.wav,label_19411091555401335584.txt
19411091555401429270.wav,label_19411091555401429270.txt
19411111469759778818.wav,label_19411111469759778818.txt
19411111469759872678.wav,label_19411111469759872678.txt
19411111470899290697.wav,label_19411111470899290697.txt
19411111470899387542.wav,label_19411111470899387542.txt
194111151456110512467.wav,label_194111151456110512467.txt
194111191520904147901.wav,label_194111191520904147901.txt
194111191520904231826.wav,label_194111191520904231826.txt
194111241455601782755.wav,label_194111241455601782755.txt
194111241455601862420.wav,label_194111241455601862420.txt
19411131474609893242.wav,label_19411131474609893242.txt
19411131474609978495.wav,label_19411131474609978495.txt
19411151469433504652.wav,label_19411151469433504652.txt
19411151469433588675.wav,label_19411151469433588675.txt
194112121466145597535.wav,label_194112121466145597535.txt
194112121466145682514.wav,label_194112121466145682514.txt
194112231490663711571.wav,label_194112231490663711571.txt
194112231490663792725.wav,label_194112231490663792725.txt
19411241460004770994.wav,label_19411241460004770994.txt
19411241460004850749.wav,label_19411241460004850749.txt
19411261465525238768.wav,label_19411261465525238768.txt
19411261465525337365.wav,label_19411261465525337365.txt
19411261520572058249.wav,label_19411261520572058249.txt
19411261520572139575.wav,label_19411261520572139575.txt
19411261522113591730.wav,label_19411261522113591730.txt
19411261522113684566.wav,label_19411261522113684566.txt
19411271489372646433.wav,label_19411271489372646433.txt
19411271489372729325.wav,label_19411271489372729325.txt
19411291553825866633.wav,label_19411291553825866633.txt
19411291553825959956.wav,label_19411291553825959956.txt
19412121540432733292.wav,label_19412121540432733292.txt
19412121540432810967.wav,label_19412121540432810967.txt
19412141531702630237.wav,label_19412141531702630237.txt
1941261501726761494.wav,label_1941261501726761494.txt
1941261501726839760.wav,label_1941261501726839760.txt
1941291489727658051.wav,label_1941291489727658051.txt
1941311504845501112.wav,label_1941311504845501112.txt
19413251504145850133.wav,label_19413251504145850133.txt
19413251532052748926.wav,label_19413251532052748926.txt
19413251532052833120.wav,label_19413251532052833120.txt
19413251535425866922.wav,label_19413251535425866922.txt
19413311456724911498.wav,label_19413311456724911498.txt
19413311456724994183.wav,label_19413311456724994183.txt
1941371462241211599.wav,label_1941371462241211599.txt
1941371462241294384.wav,label_1941371462241294384.txt
1941371516941823833.wav,label_1941371516941823833.txt
1941371516941903348.wav,label_1941371516941903348.txt
19414271460444711906.wav,label_19414271460444711906.txt
19414271460444811825.wav,label_19414271460444811825.txt
19414291487384601586.wav,label_19414291487384601586.txt
19414291487384684509.wav,label_19414291487384684509.txt
19414291552699224712.wav,label_19414291552699224712.txt
19414291552699304888.wav,label_19414291552699304888.txt
1941511544166975953.wav,label_1941511544166975953.txt
1941511544167066835.wav,label_1941511544167066835.txt
19415301523423409432.wav,label_19415301523423409432.txt
19415301523423501482.wav,label_19415301523423501482.txt
19416111537513891734.wav,label_19416111537513891734.txt
19416111537513970743.wav,label_19416111537513970743.txt
19416141532394927604.wav,label_19416141532394927604.txt
19416141532395009912.wav,label_19416141532395009912.txt
19417241522723656480.wav,label_19417241522723656480.txt
19417241522723737021.wav,label_19417241522723737021.txt
19418131519005549046.wav,label_19418131519005549046.txt
19418131519005641013.wav,label_19418131519005641013.txt
19418171521508317266.wav,label_19418171521508317266.txt
19418171521508408476.wav,label_19418171521508408476.txt
19418231531031157006.wav,label_19418231531031157006.txt
19418231531031246227.wav,label_19418231531031246227.txt
19418251508376727513.wav,label_19418251508376727513.txt
1941841494897548881.wav,label_1941841494897548881.txt
1941841494897630020.wav,label_1941841494897630020.txt
1941871461826310139.wav,label_1941871461826310139.txt
1941871461826403374.wav,label_1941871461826403374.txt
1941911528181638491.wav,label_1941911528181638491.txt
19419141521770722640.wav,label_19419141521770722640.txt
19419171553757015981.wav,label_19419171553757015981.txt
19419171553757094163.wav,label_19419171553757094163.txt
19419201546393333211.wav,label_19419201546393333211.txt
19419201546393417607.wav,label_19419201546393417607.txt
1941951539140171619.wav,label_1941951539140171619.txt
1941951539140251457.wav,label_1941951539140251457.txt
1941991497925373360.wav,label_1941991497925373360.txt
1941991497925469732.wav,label_1941991497925469732.txt
194210111485397050178.wav,label_194210111485397050178.txt
194210111485397142327.wav,label_194210111485397142327.txt
194210121489646773122.wav,label_194210121489646773122.txt
194210121489646861370.wav,label_194210121489646861370.txt
194210141463377027438.wav,label_194210141463377027438.txt
194210141463377111852.wav,label_194210141463377111852.txt
194210141552974981822.wav,label_194210141552974981822.txt
194210181464241625391.wav,label_194210181464241625391.txt
194210181464241709929.wav,label_194210181464241709929.txt
194210191488425812775.wav,label_194210191488425812775.txt
194210191488425892335.wav,label_194210191488425892335.txt
194210211457674469881.wav,label_194210211457674469881.txt
194210211457674550585.wav,label_194210211457674550585.txt
19421021505995327893.wav,label_19421021505995327893.txt
194210281552978606354.wav,label_194210281552978606354.txt
194210281552978685615.wav,label_194210281552978685615.txt
194210281552982687480.wav,label_194210281552982687480.txt
194210281552982766656.wav,label_194210281552982766656.txt
194210291495435634371.wav,label_194210291495435634371.txt
194210291495435718786.wav,label_194210291495435718786.txt
194210291558334141788.wav,label_194210291558334141788.txt
194210291558334224587.wav,label_194210291558334224587.txt
194210311491444082656.wav,label_194210311491444082656.txt
194210311491444192623.wav,label_194210311491444192623.txt
194211151497055012893.wav,label_194211151497055012893.txt
194211151497055093275.wav,label_194211151497055093275.txt
194211191541561529152.wav,label_194211191541561529152.txt
194211191541561607282.wav,label_194211191541561607282.txt
19421211462860243791.wav,label_19421211462860243791.txt
19421211462860323686.wav,label_19421211462860323686.txt
194212141458613196883.wav,label_194212141458613196883.txt
194212251474427820220.wav,label_194212251474427820220.txt
194212251474427916304.wav,label_194212251474427916304.txt
194212301485223581152.wav,label_194212301485223581152.txt
194212301485223663788.wav,label_194212301485223663788.txt
194212301550038667021.wav,label_194212301550038667021.txt
19421281490067852035.wav,label_19421281490067852035.txt
19421281490067939428.wav,label_19421281490067939428.txt
1942141496801583946.wav,label_1942141496801583946.txt
1942141496801677870.wav,label_1942141496801677870.txt
1942171491545737303.wav,label_1942171491545737303.txt
1942171491545818283.wav,label_1942171491545818283.txt
19422151458624405012.wav,label_19422151458624405012.txt
19422151459838861613.wav,label_19422151459838861613.txt
19422151459838954374.wav,label_19422151459838954374.txt
19422151553843382897.wav,label_19422151553843382897.txt
19422151553843462715.wav,label_19422151553843462715.txt
19422181494560003707.wav,label_19422181494560003707.txt
19422181494560082526.wav,label_19422181494560082526.txt
19422201458282239132.wav,label_19422201458282239132.txt
19422231463984500496.wav,label_19422231463984500496.txt
19422231463984582140.wav,label_19422231463984582140.txt
19422281456973673267.wav,label_19422281456973673267.txt
19422281456973753781.wav,label_19422281456973753781.txt
1942251460082403127.wav,label_1942251460082403127.txt
1942251460082490001.wav,label_1942251460082490001.txt
1942261520831808941.wav,label_1942261520831808941.txt
1942261520831900987.wav,label_1942261520831900987.txt
1942291499151410042.wav,label_1942291499151410042.txt
1942291499151495684.wav,label_1942291499151495684.txt
19423101517450603714.wav,label_19423101517450603714.txt
19423101517450696790.wav,label_19423101517450696790.txt
19423221521166008286.wav,label_19423221521166008286.txt
19423221521166091270.wav,label_19423221521166091270.txt
19423261521424614722.wav,label_19423261521424614722.txt
19423271496640738830.wav,label_19423271496640738830.txt
19423271496640820209.wav,label_19423271496640820209.txt
1942341497859025361.wav,label_1942341497859025361.txt
1942411494999581955.wav,label_1942411494999581955.txt
1942411494999662727.wav,label_1942411494999662727.txt
19424271489381621098.wav,label_19424271489381621098.txt
19424271489381701759.wav,label_19424271489381701759.txt
19424271553841371965.wav,label_19424271553841371965.txt
19424271553841453596.wav,label_19424271553841453596.txt
19424271553844419794.wav,label_19424271553844419794.txt
19424271553844500668.wav,label_19424271553844500668.txt
19424281500872398147.wav,label_19424281500872398147.txt
19424281500872480776.wav,label_19424281500872480776.txt
1942431457662478659.wav,label_1942431457662478659.txt
1942431457662571472.wav,label_1942431457662571472.txt
1942451465278942776.wav,label_1942451465278942776.txt
1942451465279037296.wav,label_1942451465279037296.txt
1942451522890999673.wav,label_1942451522890999673.txt
19425281519274937422.wav,label_19425281519274937422.txt
1942561498447216806.wav,label_1942561498447216806.txt
1942561498447303487.wav,label_1942561498447303487.txt
1942581487038088028.wav,label_1942581487038088028.txt
1942581487038170240.wav,label_1942581487038170240.txt
1942711506240028119.wav,label_1942711506240028119.txt
1942711506240121155.wav,label_1942711506240121155.txt
19427151523328446231.wav,label_19427151523328446231.txt
19427151523328527361.wav,label_19427151523328527361.txt
1942791520301823992.wav,label_1942791520301823992.txt
1942791520301906330.wav,label_1942791520301906330.txt
19428141500274619165.wav,label_19428141500274619165.txt
19428141500274705242.wav,label_19428141500274705242.txt
19428221522976887846.wav,label_19428221522976887846.txt
19428251464225377623.wav,label_19428251464225377623.txt
19428251521681570407.wav,label_19428251521681570407.txt
19428251521681663993.wav,label_19428251521681663993.txt
19429131497321007201.wav,label_19429131497321007201.txt
19429131497321088825.wav,label_19429131497321088825.txt
19429161536545322973.wav,label_19429161536545322973.txt
19429161536545413996.wav,label_19429161536545413996.txt
19429231534160460137.wav,label_19429231534160460137.txt
19429231534160561070.wav,label_19429231534160561070.txt
19429231534160885124.wav,label_19429231534160885124.txt
19429231534160979907.wav,label_19429231534160979907.txt
19429261463017909149.wav,label_19429261463017909149.txt
19429261463017993591.wav,label_19429261463017993591.txt
19429281465786768067.wav,label_19429281465786768067.txt
19429281465786851931.wav,label_19429281465786851931.txt
1942931495415562024.wav,label_1942931495415562024.txt
1942951470663128571.wav,label_1942951470663128571.txt
1942951470663214685.wav,label_1942951470663214685.txt
1942951553231678156.wav,label_1942951553231678156.txt
1942951553231770812.wav,label_1942951553231770812.txt
1942951553234961403.wav,label_1942951553234961403.txt
194311141557985658017.wav,label_194311141557985658017.txt
194311141557985750269.wav,label_194311141557985750269.txt
19431151455243374161.wav,label_19431151455243374161.txt
19431151455243456129.wav,label_19431151455243456129.txt
19431151491881558641.wav,label_19431151491881558641.txt
19431151491881643460.wav,label_19431151491881643460.txt
19431171489461647469.wav,label_19431171489461647469.txt
19431171489461732493.wav,label_19431171489461732493.txt
19431171553738948551.wav,label_19431171553738948551.txt
19431171553739028888.wav,label_19431171553739028888.txt
19431171553742075681.wav,label_19431171553742075681.txt
19431171553742159490.wav,label_19431171553742159490.txt
194312111491541876796.wav,label_194312111491541876796.txt
194312191470799332339.wav,label_194312191470799332339.txt
194312211552887157484.wav,label_194312211552887157484.txt
194312211552887245142.wav,label_194312211552887245142.txt
194312211552891889565.wav,label_194312211552891889565.txt
194312211552891974858.wav,label_194312211552891974858.txt
19431231497247216741.wav,label_19431231497247216741.txt
19431241494996460789.wav,label_19431241494996460789.txt
19431241494996543589.wav,label_19431241494996543589.txt
1943131493081837374.wav,label_1943131493081837374.txt
1943131493081933778.wav,label_1943131493081933778.txt
1943151494223016596.wav,label_1943151494223016596.txt
1943151494223096716.wav,label_1943151494223096716.txt
1943171490234557363.wav,label_1943171490234557363.txt
1943171490234637939.wav,label_1943171490234637939.txt
19432161489715760802.wav,label_19432161489715760802.txt
19432161489715851901.wav,label_19432161489715851901.txt
19432261471317377109.wav,label_19432261471317377109.txt
19432281519623234547.wav,label_19432281519623234547.txt
19432281519623326850.wav,label_19432281519623326850.txt
1943231470884797172.wav,label_1943231470884797172.txt
1943231470884885515.wav,label_1943231470884885515.txt
19433121458182229595.wav,label_19433121458182229595.txt
19433121458182308735.wav,label_19433121458182308735.txt
19433141525745726114.wav,label_19433141525745726114.txt
19433141525745809791.wav,label_19433141525745809791.txt
19433171460601912297.wav,label_19433171460601912297.txt
19433171460601992757.wav,label_19433171460601992757.txt
19433171517796731136.wav,label_19433171517796731136.txt
19433171517796823770.wav,label_19433171517796823770.txt
19433301548908201780.wav,label_19433301548908201780.txt
19433301548908280890.wav,label_19433301548908280890.txt
19433301548911654796.wav,label_19433301548911654796.txt
19434101527057495568.wav,label_19434101527057495568.txt
19434101561076671870.wav,label_19434101561076671870.txt
19434131551685976915.wav,label_19434131551685976915.txt
19434261530341720142.wav,label_19434261530341720142.txt
19434261530341812551.wav,label_19434261530341812551.txt
1943431501482965167.wav,label_1943431501482965167.txt
1943431501483053960.wav,label_1943431501483053960.txt
1943461491876967593.wav,label_1943461491876967593.txt
1943461491877051516.wav,label_1943461491877051516.txt
19435251552447600196.wav,label_19435251552447600196.txt
19435251552447689193.wav,label_19435251552447689193.txt
19435271457068791283.wav,label_19435271457068791283.txt
1943571466138479382.wav,label_1943571466138479382.txt
1943571466138561183.wav,label_1943571466138561183.txt
19436191551323893722.wav,label_19436191551323893722.txt
19436191551323972531.wav,label_19436191551323972531.txt
1943631459231170939.wav,label_1943631459231170939.txt
1943691500347051116.wav,label_1943691500347051116.txt
1943691500347138142.wav,label_1943691500347138142.txt
19437241496118720420.wav,label_19437241496118720420.txt
19437281501739254171.wav,label_19437281501739254171.txt
19437281501739335018.wav,label_19437281501739335018.txt
19437281504574376693.wav,label_19437281504574376693.txt
19437281504574501745.wav,label_19437281504574501745.txt
19437291545874782510.wav,label_19437291545874782510.txt
19437291545874879363.wav,label_19437291545874879363.txt
19438121457575775987.wav,label_19438121457575775987.txt
19438121457575855721.wav,label_19438121457575855721.txt
19439101471313265695.wav,label_19439101471313265695.txt
19439101471313345699.wav,label_19439101471313345699.txt
19439101559110826534.wav,label_19439101559110826534.txt
19439101559110909919.wav,label_19439101559110909919.txt
1943911494903174823.wav,label_1943911494903174823.txt
1943911494903253260.wav,label_1943911494903253260.txt
1943911560146952218.wav,label_1943911560146952218.txt
1943911560147035539.wav,label_1943911560147035539.txt
19439141503451735115.wav,label_19439141503451735115.txt
19439141503451822120.wav,label_19439141503451822120.txt
1943991502161983064.wav,label_1943991502161983064.txt
194410221461640015243.wav,label_194410221461640015243.txt
194410221461640100368.wav,label_194410221461640100368.txt
194410301500083079443.wav,label_194410301500083079443.txt
194410301500083159887.wav,label_194410301500083159887.txt
19441061538117794780.wav,label_19441061538117794780.txt
19441101551769275381.wav,label_19441101551769275381.txt
19441101551769356989.wav,label_19441101551769356989.txt
19441101551772857372.wav,label_19441101551772857372.txt
19441101551772940591.wav,label_19441101551772940591.txt
194411191551667950657.wav,label_194411191551667950657.txt
194411191551668043322.wav,label_194411191551668043322.txt
194411241535590002867.wav,label_194411241535590002867.txt
194411241535590096048.wav,label_194411241535590096048.txt
19441161457399944233.wav,label_19441161457399944233.txt
19441161457400023573.wav,label_19441161457400023573.txt
19441161523343871481.wav,label_19441161523343871481.txt
19441161523343957105.wav,label_19441161523343957105.txt
1944121525605916928.wav,label_1944121525605916928.txt
19441221526086662978.wav,label_19441221526086662978.txt
19441221526086743135.wav,label_19441221526086743135.txt
19441261471848244411.wav,label_19441261471848244411.txt
19441261471848326358.wav,label_19441261471848326358.txt
19441281461033408499.wav,label_19441281461033408499.txt
19442161463464224395.wav,label_19442161463464224395.txt
19442161463464316267.wav,label_19442161463464316267.txt
1944281459393775661.wav,label_1944281459393775661.txt
1944281459393868217.wav,label_1944281459393868217.txt
1944281519797959486.wav,label_1944281519797959486.txt
1944281519798052389.wav,label_1944281519798052389.txt
1944311501469480499.wav,label_1944311501469480499.txt
19443151492132527351.wav,label_19443151492132527351.txt
19443151554430947563.wav,label_19443151554430947563.txt
19443151554431036931.wav,label_19443151554431036931.txt
19443151554434151361.wav,label_19443151554434151361.txt
19444151462157160952.wav,label_19444151462157160952.txt
19444151462157243238.wav,label_19444151462157243238.txt
19445191498459722808.wav,label_19445191498459722808.txt
19445191498459805050.wav,label_19445191498459805050.txt
19445221463709175318.wav,label_19445221463709175318.txt
19445221463709258997.wav,label_19445221463709258997.txt
1944591558329740144.wav,label_1944591558329740144.txt
19446101531271075489.wav,label_19446101531271075489.txt
19446101531271152991.wav,label_19446101531271152991.txt
19446171470993108031.wav,label_19446171470993108031.txt
19446171470993191590.wav,label_19446171470993191590.txt
19446281503624856535.wav,label_19446281503624856535.txt
19446281548130430991.wav,label_19446281548130430991.txt
19446281548130512948.wav,label_19446281548130512948.txt
19446281548133243204.wav,label_19446281548133243204.txt
19446281548133321324.wav,label_19446281548133321324.txt
19447151454382568338.wav,label_19447151454382568338.txt
19447151454382657076.wav,label_19447151454382657076.txt
1944721526007428137.wav,label_1944721526007428137.txt
1944721526007513925.wav,label_1944721526007513925.txt
19447231461121777869.wav,label_19447231461121777869.txt
19447231461121863875.wav,label_19447231461121863875.txt
1944741541398026057.wav,label_1944741541398026057.txt
1944761462339144534.wav,label_1944761462339144534.txt
1944791541638659454.wav,label_1944791541638659454.txt
1944791541638739719.wav,label_1944791541638739719.txt
1944811466657683989.wav,label_1944811466657683989.txt
1944811516945644658.wav,label_1944811516945644658.txt
1944811516945724062.wav,label_1944811516945724062.txt
19448141527484471473.wav,label_19448141527484471473.txt
19448141527484548450.wav,label_19448141527484548450.txt
19448161465613942351.wav,label_19448161465613942351.txt
19448161465614035158.wav,label_19448161465614035158.txt
19448171459489159475.wav,label_19448171459489159475.txt
19448171459489260154.wav,label_19448171459489260154.txt
19448201551679872141.wav,label_19448201551679872141.txt
19448201551679955177.wav,label_19448201551679955177.txt
1944831487573846621.wav,label_1944831487573846621.txt
1944831487573934996.wav,label_1944831487573934996.txt
19449251553479432574.wav,label_19449251553479432574.txt
19449251553483517341.wav,label_19449251553483517341.txt
19449251556516637283.wav,label_19449251556516637283.txt
1944941495696157702.wav,label_1944941495696157702.txt
1944991489643671577.wav,label_1944991489643671577.txt
1944991489991982196.wav,label_1944991489991982196.txt
1944991489992073893.wav,label_1944991489992073893.txt
194510121468994004458.wav,label_194510121468994004458.txt
194510121468994098084.wav,label_194510121468994098084.txt
194510121527732922034.wav,label_194510121527732922034.txt
194510141555314260655.wav,label_194510141555314260655.txt
194510141555314342796.wav,label_194510141555314342796.txt
194510291561518657533.wav,label_194510291561518657533.txt
194510291561518742427.wav,label_194510291561518742427.txt
194511111496987795950.wav,label_194511111496987795950.txt
194511111496987876305.wav,label_194511111496987876305.txt
1945111532308662965.wav,label_1945111532308662965.txt
1945111532308742366.wav,label_1945111532308742366.txt
19451221472093057407.wav,label_19451221472093057407.txt
19451221472093148786.wav,label_19451221472093148786.txt
194512251490318293827.wav,label_194512251490318293827.txt
194512251490318375150.wav,label_194512251490318375150.txt
194512251555483832764.wav,label_194512251555483832764.txt
194512251555483917990.wav,label_194512251555483917990.txt
19451231491787170217.wav,label_19451231491787170217.txt
19451231491787265045.wav,label_19451231491787265045.txt
19451241460343236149.wav,label_19451241460343236149.txt
19451241460343319256.wav,label_19451241460343319256.txt
1945131486705393904.wav,label_1945131486705393904.txt
1945131486705473684.wav,label_1945131486705473684.txt
1945151552615966099.wav,label_1945151552615966099.txt
1945151552616044763.wav,label_1945151552616044763.txt
19452171463620981427.wav,label_19452171463620981427.txt
19452171463621063750.wav,label_19452171463621063750.txt
1945241498705892796.wav,label_1945241498705892796.txt
1945261493169682324.wav,label_1945261493169682324.txt
1945261493169771051.wav,label_1945261493169771051.txt
1945261505958831819.wav,label_1945261505958831819.txt
1945291478504177036.wav,label_1945291478504177036.txt
1945291533016799983.wav,label_1945291533016799983.txt
1945291533016882330.wav,label_1945291533016882330.txt
1945311495776127325.wav,label_1945311495776127325.txt
1945311495776210240.wav,label_1945311495776210240.txt
19453181521204405084.wav,label_19453181521204405084.txt
19453181521204497397.wav,label_19453181521204497397.txt
19453211500429690213.wav,label_19453211500429690213.txt
19453211500429770446.wav,label_19453211500429770446.txt
19453261517465332542.wav,label_19453261517465332542.txt
19453261517465415675.wav,label_19453261517465415675.txt
19453311533777248277.wav,label_19453311533777248277.txt
1945371491883907523.wav,label_1945371491883907523.txt
19454181467179344526.wav,label_19454181467179344526.txt
19454181467179438155.wav,label_19454181467179438155.txt
19454191494985814693.wav,label_19454191494985814693.txt
19454191494985896436.wav,label_19454191494985896436.txt
1945511433472420057.wav,label_1945511433472420057.txt
1945511433472511397.wav,label_1945511433472511397.txt
19455171464405031501.wav,label_19455171464405031501.txt
19455171464405116134.wav,label_19455171464405116134.txt
1945541544261058353.wav,label_1945541544261058353.txt
1945541544261150664.wav,label_1945541544261150664.txt
1945571459479723105.wav,label_1945571459479723105.txt
1945571459479808883.wav,label_1945571459479808883.txt
1945571491198235595.wav,label_1945571491198235595.txt
1945571491198316495.wav,label_1945571491198316495.txt
19456111524635480458.wav,label_19456111524635480458.txt
19456111524635559732.wav,label_19456111524635559732.txt
1945611458616481965.wav,label_1945611458616481965.txt
1945611458616562852.wav,label_1945611458616562852.txt
19456121474858423298.wav,label_19456121474858423298.txt
19456201500259168279.wav,label_19456201500259168279.txt
19456211478321417938.wav,label_19456211478321417938.txt
19456211478321505097.wav,label_19456211478321505097.txt
19456231467854987853.wav,label_19456231467854987853.txt
19456231467855067133.wav,label_19456231467855067133.txt
19456231532414008875.wav,label_19456231532414008875.txt
19456231532414093756.wav,label_19456231532414093756.txt
19457141452543658321.wav,label_19457141452543658321.txt
19457141452543747579.wav,label_19457141452543747579.txt
19457221469156141842.wav,label_19457221469156141842.txt
19457221469156226849.wav,label_19457221469156226849.txt
19457241488871492917.wav,label_19457241488871492917.txt
19457241488871582835.wav,label_19457241488871582835.txt
19457241550724198030.wav,label_19457241550724198030.txt
19457271528070788330.wav,label_19457271528070788330.txt
19457271528070900193.wav,label_19457271528070900193.txt
1945741530628062153.wav,label_1945741530628062153.txt
1945741530628153746.wav,label_1945741530628153746.txt
1945741530712379106.wav,label_1945741530712379106.txt
1945741530712472096.wav,label_1945741530712472096.txt
1945811550073271718.wav,label_1945811550073271718.txt
1945811550073368329.wav,label_1945811550073368329.txt
1945871468302497218.wav,label_1945871468302497218.txt
19459121492148898335.wav,label_19459121492148898335.txt
19459121492148980105.wav,label_19459121492148980105.txt
19459141496298716812.wav,label_19459141496298716812.txt
19459141496298813610.wav,label_19459141496298813610.txt
19459251488954862995.wav,label_19459251488954862995.txt
19459251488954943868.wav,label_19459251488954943868.txt
194610271533181335859.wav,label_194610271533181335859.txt
194610271533181427901.wav,label_194610271533181427901.txt
194610311454044953931.wav,label_194610311454044953931.txt
194610311454045046995.wav,label_194610311454045046995.txt
194611151496122696384.wav,label_194611151496122696384.txt
194611151496122777550.wav,label_194611151496122777550.txt
19461121544442917635.wav,label_19461121544442917635.txt
19461121544443011803.wav,label_19461121544443011803.txt
19461151480486405941.wav,label_19461151480486405941.txt
19461151480486485424.wav,label_19461151480486485424.txt
19461211489978054400.wav,label_19461211489978054400.txt
1946121548072399414.wav,label_1946121548072399414.txt
1946121548072492217.wav,label_1946121548072492217.txt
1946121548152488412.wav,label_1946121548152488412.txt
1946121548152573193.wav,label_1946121548152573193.txt
194612231526353785577.wav,label_194612231526353785577.txt
194612271466217065850.wav,label_194612271466217065850.txt
194612271466217149094.wav,label_194612271466217149094.txt
19462251549288644637.wav,label_19462251549288644637.txt
19462251549288737279.wav,label_19462251549288737279.txt
1946241538788335078.wav,label_1946241538788335078.txt
1946241538788444496.wav,label_1946241538788444496.txt
19464131551962037349.wav,label_19464131551962037349.txt
19464131551962118053.wav,label_19464131551962118053.txt
19464291460436574384.wav,label_19464291460436574384.txt
19464291460436655283.wav,label_19464291460436655283.txt
1946481460612947298.wav,label_1946481460612947298.txt
1946481460613030535.wav,label_1946481460613030535.txt
1946481497853291555.wav,label_1946481497853291555.txt
1946481499998590534.wav,label_1946481499998590534.txt
1946481499998670532.wav,label_1946481499998670532.txt
19465121464065245435.wav,label_19465121464065245435.txt
19465151527003892779.wav,label_19465151527003892779.txt
19465151527003982634.wav,label_19465151527003982634.txt
1946541492582081218.wav,label_1946541492582081218.txt
1946541492582164026.wav,label_1946541492582164026.txt
1946591498179842509.wav,label_1946591498179842509.txt
1946591498179928229.wav,label_1946591498179928229.txt
19466161539821225122.wav,label_19466161539821225122.txt
19466191553749954970.wav,label_19466191553749954970.txt
19466191553750045966.wav,label_19466191553750045966.txt
19466191553753894022.wav,label_19466191553753894022.txt
19466191553753975523.wav,label_19466191553753975523.txt
19466291527035095270.wav,label_19466291527035095270.txt
19466291527035192278.wav,label_19466291527035192278.txt
19466291530511139893.wav,label_19466291530511139893.txt
