audio,label
19465121464065245435.wav,label_19465121464065245435.txt
19465151527003892779.wav,label_19465151527003892779.txt
19465151527003982634.wav,label_19465151527003982634.txt
1946541492582081218.wav,label_1946541492582081218.txt
1946541492582164026.wav,label_1946541492582164026.txt
1946591498179842509.wav,label_1946591498179842509.txt
1946591498179928229.wav,label_1946591498179928229.txt
19466161539821225122.wav,label_19466161539821225122.txt
19466191553749954970.wav,label_19466191553749954970.txt
19466191553750045966.wav,label_19466191553750045966.txt
19466191553753894022.wav,label_19466191553753894022.txt
19466191553753975523.wav,label_19466191553753975523.txt
19466291527035095270.wav,label_19466291527035095270.txt
19466291527035192278.wav,label_19466291527035192278.txt
19466291530511139893.wav,label_19466291530511139893.txt
1946671540516813835.wav,label_1946671540516813835.txt
1946681460354287357.wav,label_1946681460354287357.txt
19467241497489019331.wav,label_19467241497489019331.txt
19467241499060386284.wav,label_19467241499060386284.txt
19468101456979374160.wav,label_19468101456979374160.txt
19468101456979455966.wav,label_19468101456979455966.txt
19468131470020589947.wav,label_19468131470020589947.txt
19468131470020682391.wav,label_19468131470020682391.txt
19468131527736652553.wav,label_19468131527736652553.txt
19468131527736735875.wav,label_19468131527736735875.txt
19468161459920812474.wav,label_19468161459920812474.txt
19468161459920896050.wav,label_19468161459920896050.txt
19468221552702677477.wav,label_19468221552702677477.txt
19468221552702757416.wav,label_19468221552702757416.txt
19468241493085929572.wav,label_19468241493085929572.txt
19469141455585449359.wav,label_19469141455585449359.txt
19469141455585548256.wav,label_19469141455585548256.txt
1946921489044575846.wav,label_1946921489044575846.txt
1946921489044669976.wav,label_1946921489044669976.txt
1946921553664962827.wav,label_1946921553664962827.txt
1946921553665045899.wav,label_1946921553665045899.txt
1946921553668964212.wav,label_1946921553668964212.txt
1946921553669047699.wav,label_1946921553669047699.txt
19469261454554130655.wav,label_19469261454554130655.txt
19469261454554235287.wav,label_19469261454554235287.txt
1946931552962599934.wav,label_1946931552962599934.txt
1946931552962702334.wav,label_1946931552962702334.txt
1946931552966724588.wav,label_1946931552966724588.txt
1946931552966821019.wav,label_1946931552966821019.txt
1946961465455615173.wav,label_1946961465455615173.txt
1946961465455711505.wav,label_1946961465455711505.txt
1946971498455594066.wav,label_1946971498455594066.txt
1946971498455678004.wav,label_1946971498455678004.txt
19471011501557589015.wav,label_19471011501557589015.txt
194710171499064135386.wav,label_194710171499064135386.txt
194710171499064220981.wav,label_194710171499064220981.txt
19471081464237862024.wav,label_19471081464237862024.txt
19471081464237941848.wav,label_19471081464237941848.txt
19471081517469132551.wav,label_19471081517469132551.txt
19471081517469218055.wav,label_19471081517469218055.txt
194711121496024358231.wav,label_194711121496024358231.txt
194711121496024451812.wav,label_194711121496024451812.txt
194711161455850803738.wav,label_194711161455850803738.txt
194711161455850894944.wav,label_194711161455850894944.txt
194711191495073670881.wav,label_194711191495073670881.txt
194711191495073756543.wav,label_194711191495073756543.txt
194711231490252263949.wav,label_194711231490252263949.txt
19471131462157765316.wav,label_19471131462157765316.txt
19471131462157875389.wav,label_19471131462157875389.txt
19471131466057222719.wav,label_19471131466057222719.txt
19471131466057302569.wav,label_19471131466057302569.txt
19471131496367964565.wav,label_19471131496367964565.txt
19471131496368047037.wav,label_19471131496368047037.txt
19471171505265072522.wav,label_19471171505265072522.txt
19471171505265182732.wav,label_19471171505265182732.txt
19471191560910907061.wav,label_19471191560910907061.txt
19471191560910991878.wav,label_19471191560910991878.txt
19471201491791257238.wav,label_19471201491791257238.txt
19471201491791340592.wav,label_19471201491791340592.txt
19471211463624764144.wav,label_19471211463624764144.txt
19471211463624856907.wav,label_19471211463624856907.txt
194712121549930889268.wav,label_194712121549930889268.txt
194712121549930969217.wav,label_194712121549930969217.txt
194712121549932711482.wav,label_194712121549932711482.txt
194712121549932789279.wav,label_194712121549932789279.txt
19471281498097794570.wav,label_19471281498097794570.txt
19471301518411120088.wav,label_19471301518411120088.txt
19471301518411218314.wav,label_19471301518411218314.txt
1947151490163722244.wav,label_1947151490163722244.txt
1947151490163804651.wav,label_1947151490163804651.txt
1947191464055322778.wav,label_1947191464055322778.txt
1947211455863197000.wav,label_1947211455863197000.txt
1947211468466810919.wav,label_1947211468466810919.txt
1947211468466891718.wav,label_1947211468466891718.txt
1947211524117408084.wav,label_1947211524117408084.txt
19472171493269514182.wav,label_19472171493269514182.txt
19472171493269594103.wav,label_19472171493269594103.txt
19472191504835089359.wav,label_19472191504835089359.txt
19472191504835186011.wav,label_19472191504835186011.txt
1947221467619937606.wav,label_1947221467619937606.txt
1947221467620026607.wav,label_1947221467620026607.txt
1947221517454576509.wav,label_1947221517454576509.txt
19472251475807768632.wav,label_19472251475807768632.txt
19472251475807848144.wav,label_19472251475807848144.txt
19473101497507668976.wav,label_19473101497507668976.txt
19473101497507759610.wav,label_19473101497507759610.txt
1947311507870835828.wav,label_1947311507870835828.txt
1947311507870916981.wav,label_1947311507870916981.txt
19473171470449730886.wav,label_19473171470449730886.txt
19473171470449812156.wav,label_19473171470449812156.txt
19473171523410557523.wav,label_19473171523410557523.txt
19473171523410649582.wav,label_19473171523410649582.txt
19473201470977269194.wav,label_19473201470977269194.txt
19473201470977365867.wav,label_19473201470977365867.txt
19473201487041346625.wav,label_19473201487041346625.txt
19473201487041427742.wav,label_19473201487041427742.txt
1947341499131260308.wav,label_1947341499131260308.txt
1947341499131351717.wav,label_1947341499131351717.txt
19474101552269985734.wav,label_19474101552269985734.txt
19474101552270087610.wav,label_19474101552270087610.txt
19474121560411733988.wav,label_19474121560411733988.txt
19474171495245917362.wav,label_19474171495245917362.txt
19474171495246010660.wav,label_19474171495246010660.txt
19474181522648643965.wav,label_19474181522648643965.txt
19474181522648727893.wav,label_19474181522648727893.txt
19474261490073935904.wav,label_19474261490073935904.txt
1947491463640153173.wav,label_1947491463640153173.txt
1947491463640239846.wav,label_1947491463640239846.txt
1947491465451433635.wav,label_1947491465451433635.txt
1947491465451532198.wav,label_1947491465451532198.txt
1947491524540568787.wav,label_1947491524540568787.txt
19475191459219517840.wav,label_19475191459219517840.txt
19475221459397470606.wav,label_19475221459397470606.txt
19475241459997325531.wav,label_19475241459997325531.txt
19476241464400626697.wav,label_19476241464400626697.txt
1947711526628873013.wav,label_1947711526628873013.txt
19477151505358327958.wav,label_19477151505358327958.txt
19477151505358413280.wav,label_19477151505358413280.txt
19477171497415922255.wav,label_19477171497415922255.txt
19477171497416018153.wav,label_19477171497416018153.txt
19477261490666885655.wav,label_19477261490666885655.txt
19477261490666966050.wav,label_19477261490666966050.txt
19478261475329666245.wav,label_19478261475329666245.txt
19478261475329760169.wav,label_19478261475329760169.txt
19478261475418267143.wav,label_19478261475418267143.txt
19478261475418360025.wav,label_19478261475418360025.txt
19478261480232656438.wav,label_19478261480232656438.txt
19478261498005817276.wav,label_19478261498005817276.txt
19478261498005918925.wav,label_19478261498005918925.txt
19478301468565656171.wav,label_19478301468565656171.txt
1947851494825998095.wav,label_1947851494825998095.txt
1947851494826079990.wav,label_1947851494826079990.txt
1947891549957523759.wav,label_1947891549957523759.txt
1947891549957616028.wav,label_1947891549957616028.txt
19479141494641925415.wav,label_19479141494641925415.txt
19479171462244857671.wav,label_19479171462244857671.txt
19479171462244939910.wav,label_19479171462244939910.txt
19479171516935850692.wav,label_19479171516935850692.txt
19479171516935930954.wav,label_19479171516935930954.txt
19479211457404124438.wav,label_19479211457404124438.txt
19479211457404205428.wav,label_19479211457404205428.txt
1947921486972429062.wav,label_1947921486972429062.txt
1947921486972520029.wav,label_1947921486972520029.txt
1947921549864321677.wav,label_1947921549864321677.txt
1947921549864406276.wav,label_1947921549864406276.txt
19479281531575322757.wav,label_19479281531575322757.txt
194810101538099341522.wav,label_194810101538099341522.txt
194810101538099419741.wav,label_194810101538099419741.txt
194810161525751822740.wav,label_194810161525751822740.txt
194810161525751906582.wav,label_194810161525751906582.txt
194810211492752179741.wav,label_194810211492752179741.txt
194810211492752266060.wav,label_194810211492752266060.txt
194810211553494537085.wav,label_194810211553494537085.txt
194810241473143306791.wav,label_194810241473143306791.txt
194810241473143389179.wav,label_194810241473143389179.txt
194810251540537154479.wav,label_194810251540537154479.txt
194810301523495603738.wav,label_194810301523495603738.txt
194810301523495696296.wav,label_194810301523495696296.txt
19481071486433370842.wav,label_19481071486433370842.txt
19481071486433452948.wav,label_19481071486433452948.txt
19481071551060597318.wav,label_19481071551060597318.txt
194811101487300916394.wav,label_194811101487300916394.txt
194811101487301000083.wav,label_194811101487301000083.txt
19481151491960248481.wav,label_19481151491960248481.txt
19481151491960329522.wav,label_19481151491960329522.txt
19481161458355939862.wav,label_19481161458355939862.txt
19481161458356026649.wav,label_19481161458356026649.txt
194812161462254289464.wav,label_194812161462254289464.txt
194812161462254368980.wav,label_194812161462254368980.txt
194812181471490196067.wav,label_194812181471490196067.txt
194812201503978266575.wav,label_194812201503978266575.txt
194812201503978352046.wav,label_194812201503978352046.txt
19481241455859132761.wav,label_19481241455859132761.txt
19481251458627498397.wav,label_19481251458627498397.txt
19481251458627577660.wav,label_19481251458627577660.txt
19481271459747511511.wav,label_19481271459747511511.txt
1948131472194196697.wav,label_1948131472194196697.txt
1948131472194292761.wav,label_1948131472194292761.txt
1948171500011142044.wav,label_1948171500011142044.txt
1948171500011225414.wav,label_1948171500011225414.txt
19482131454567198960.wav,label_19482131454567198960.txt
19482131454567277930.wav,label_19482131454567277930.txt
19482201459825882638.wav,label_19482201459825882638.txt
19482201459825964383.wav,label_19482201459825964383.txt
19482271548060007787.wav,label_19482271548060007787.txt
19482271548060109609.wav,label_19482271548060109609.txt
1948251488520684953.wav,label_1948251488520684953.txt
1948251488520776809.wav,label_1948251488520776809.txt
1948251494382336961.wav,label_1948251494382336961.txt
1948251494382417371.wav,label_1948251494382417371.txt
1948251552875308671.wav,label_1948251552875308671.txt
1948251552875418127.wav,label_1948251552875418127.txt
1948251552879370207.wav,label_1948251552879370207.txt
1948251552879474156.wav,label_1948251552879474156.txt
19483141553480631558.wav,label_19483141553480631558.txt
19483141553480710441.wav,label_19483141553480710441.txt
19483141553485436307.wav,label_19483141553485436307.txt
19483151535522342708.wav,label_19483151535522342708.txt
19483211473229471772.wav,label_19483211473229471772.txt
19483211473229555565.wav,label_19483211473229555565.txt
19484141490062441238.wav,label_19484141490062441238.txt
19484141490062529303.wav,label_19484141490062529303.txt
19484141555309988862.wav,label_19484141555309988862.txt
19484141555310070424.wav,label_19484141555310070424.txt
19484201495675200740.wav,label_19484201495675200740.txt
19484201495675281593.wav,label_19484201495675281593.txt
19484241521598567237.wav,label_19484241521598567237.txt
19484241521598659289.wav,label_19484241521598659289.txt
19484291498549434645.wav,label_19484291498549434645.txt
1948521472526234672.wav,label_1948521472526234672.txt
1948521472526317069.wav,label_1948521472526317069.txt
1948521525228477953.wav,label_1948521525228477953.txt
1948521525228597863.wav,label_1948521525228597863.txt
19485261464230585957.wav,label_19485261464230585957.txt
19485261464230669712.wav,label_19485261464230669712.txt
1948541466646991636.wav,label_1948541466646991636.txt
1948541466647071398.wav,label_1948541466647071398.txt
1948591462948565708.wav,label_1948591462948565708.txt
1948591516931722641.wav,label_1948591516931722641.txt
1948591516931803139.wav,label_1948591516931803139.txt
1948611465798400985.wav,label_1948611465798400985.txt
19486271528700315346.wav,label_19486271528700315346.txt
19486271528700397487.wav,label_19486271528700397487.txt
1948671498110517125.wav,label_1948671498110517125.txt
1948671498110611617.wav,label_1948671498110611617.txt
19487101460094239755.wav,label_19487101460094239755.txt
19487101460094330039.wav,label_19487101460094330039.txt
1948721468462628406.wav,label_1948721468462628406.txt
1948721468462712812.wav,label_1948721468462712812.txt
19487241458104113418.wav,label_19487241458104113418.txt
19487241458104205667.wav,label_19487241458104205667.txt
1948731463719949347.wav,label_1948731463719949347.txt
19488131486112936738.wav,label_19488131486112936738.txt
19488131486113031376.wav,label_19488131486113031376.txt
19488221465610510910.wav,label_19488221465610510910.txt
19488221465610602768.wav,label_19488221465610602768.txt
19489121456970714999.wav,label_19489121456970714999.txt
19489121456970796964.wav,label_19489121456970796964.txt
19489161499994705772.wav,label_19489161499994705772.txt
19489161499994792562.wav,label_19489161499994792562.txt
194910101475814908537.wav,label_194910101475814908537.txt
194910101475814989392.wav,label_194910101475814989392.txt
194910111523845288833.wav,label_194910111523845288833.txt
194910111523845369360.wav,label_194910111523845369360.txt
194910151466994354928.wav,label_194910151466994354928.txt
194910151466994445249.wav,label_194910151466994445249.txt
194910271456728788512.wav,label_194910271456728788512.txt
194910271456728869236.wav,label_194910271456728869236.txt
194910271462849531166.wav,label_194910271462849531166.txt
194910271462849619435.wav,label_194910271462849619435.txt
194911201460086488898.wav,label_194911201460086488898.txt
194911201460086583630.wav,label_194911201460086583630.txt
19491121473514885929.wav,label_19491121473514885929.txt
19491121473514980596.wav,label_19491121473514980596.txt
19491131554269313938.wav,label_19491131554269313938.txt
19491131554271835175.wav,label_19491131554271835175.txt
19491131554271918031.wav,label_19491131554271918031.txt
19491161537246291373.wav,label_19491161537246291373.txt
19491161537246393419.wav,label_19491161537246393419.txt
194912101525069459238.wav,label_194912101525069459238.txt
194912101525069544414.wav,label_194912101525069544414.txt
194912261474074039282.wav,label_194912261474074039282.txt
194912261474074132637.wav,label_194912261474074132637.txt
194912261474074703794.wav,label_194912261474074703794.txt
194912261474074788007.wav,label_194912261474074788007.txt
194912261474356328280.wav,label_194912261474356328280.txt
194912261474356412579.wav,label_194912261474356412579.txt
194912261474453994254.wav,label_194912261474453994254.txt
194912261476007606264.wav,label_194912261476007606264.txt
194912261476007698038.wav,label_194912261476007698038.txt
194912261478003195302.wav,label_194912261478003195302.txt
194912261486463419630.wav,label_194912261486463419630.txt
194912261486463511426.wav,label_194912261486463511426.txt
194912261487503361653.wav,label_194912261487503361653.txt
194912261487503452684.wav,label_194912261487503452684.txt
194912291539756213947.wav,label_194912291539756213947.txt
194912291539756307994.wav,label_194912291539756307994.txt
19491281461041065767.wav,label_19491281461041065767.txt
19491281461041145827.wav,label_19491281461041145827.txt
1949151467784459821.wav,label_1949151467784459821.txt
1949151498445070661.wav,label_1949151498445070661.txt
1949151498445155675.wav,label_1949151498445155675.txt
1949171500614966735.wav,label_1949171500614966735.txt
1949171500615062163.wav,label_1949171500615062163.txt
1949211467675870944.wav,label_1949211467675870944.txt
1949211467675955510.wav,label_1949211467675955510.txt
19492211455589422613.wav,label_19492211455589422613.txt
19492211455589515052.wav,label_19492211455589515052.txt
19492251551244798766.wav,label_19492251551244798766.txt
19492251551244882331.wav,label_19492251551244882331.txt
19492261522546287935.wav,label_19492261522546287935.txt
19492261522546379873.wav,label_19492261522546379873.txt
19492261546245050444.wav,label_19492261546245050444.txt
19492261546245142747.wav,label_19492261546245142747.txt
1949311544348954525.wav,label_1949311544348954525.txt
1949311544349047902.wav,label_1949311544349047902.txt
1949361457932271037.wav,label_1949361457932271037.txt
1949361457932350148.wav,label_1949361457932350148.txt
19494241461636151602.wav,label_19494241461636151602.txt
19494241461636232627.wav,label_19494241461636232627.txt
1949451491270561615.wav,label_1949451491270561615.txt
1949451491270654899.wav,label_1949451491270654899.txt
1949541546236206071.wav,label_1949541546236206071.txt
1949541546236285844.wav,label_1949541546236285844.txt
1949591524030271709.wav,label_1949591524030271709.txt
1949591524030351592.wav,label_1949591524030351592.txt
19496111468033583240.wav,label_19496111468033583240.txt
19496111468033681802.wav,label_19496111468033681802.txt
19496111521855309089.wav,label_19496111521855309089.txt
19496141457145751037.wav,label_19496141457145751037.txt
19496151469502218429.wav,label_19496151469502218429.txt
19496151469502301514.wav,label_19496151469502301514.txt
19496201461145952258.wav,label_19496201461145952258.txt
1949661465521124570.wav,label_1949661465521124570.txt
1949661465521218773.wav,label_1949661465521218773.txt
1949681453703746850.wav,label_1949681453703746850.txt
1949681453703840598.wav,label_1949681453703840598.txt
19497131470712211914.wav,label_19497131470712211914.txt
19497131470712298670.wav,label_19497131470712298670.txt
19497171468292982289.wav,label_19497171468292982289.txt
19497171468293062002.wav,label_19497171468293062002.txt
1949731497835599150.wav,label_1949731497835599150.txt
1949731497835694861.wav,label_1949731497835694861.txt
1949731517534475433.wav,label_1949731517534475433.txt
1949731517534555738.wav,label_1949731517534555738.txt
1949741505702577114.wav,label_1949741505702577114.txt
1949741505702681680.wav,label_1949741505702681680.txt
19498191459235129954.wav,label_19498191459235129954.txt
19498191459235213012.wav,label_19498191459235213012.txt
19498201487058245427.wav,label_19498201487058245427.txt
19498201487058328556.wav,label_19498201487058328556.txt
19498201552285164286.wav,label_19498201552285164286.txt
19498201552285249523.wav,label_19498201552285249523.txt
1949821461044865035.wav,label_1949821461044865035.txt
1949821461044946024.wav,label_1949821461044946024.txt
1949821517278759052.wav,label_1949821517278759052.txt
1949821517278843309.wav,label_1949821517278843309.txt
19498261455605771945.wav,label_19498261455605771945.txt
19498261455605851124.wav,label_19498261455605851124.txt
1949841468388144593.wav,label_1949841468388144593.txt
1949841468388232904.wav,label_1949841468388232904.txt
1949861488507696089.wav,label_1949861488507696089.txt
1949861488507780336.wav,label_1949861488507780336.txt
1949881494900571332.wav,label_1949881494900571332.txt
1949881494900653249.wav,label_1949881494900653249.txt
19499171457054364657.wav,label_19499171457054364657.txt
19499171457054455824.wav,label_19499171457054455824.txt
19499191457923759567.wav,label_19499191457923759567.txt
19499191457923838604.wav,label_19499191457923838604.txt
19499211494913385213.wav,label_19499211494913385213.txt
19499211494913475124.wav,label_19499211494913475124.txt
195010121462855760925.wav,label_195010121462855760925.txt
195010121462855844055.wav,label_195010121462855844055.txt
195010181461301280309.wav,label_195010181461301280309.txt
195010181461301360106.wav,label_195010181461301360106.txt
195010201491973868559.wav,label_195010201491973868559.txt
195010201491973965726.wav,label_195010201491973965726.txt
195010201497921133895.wav,label_195010201497921133895.txt
195010201497921230262.wav,label_195010201497921230262.txt
195010211522028656490.wav,label_195010211522028656490.txt
195010211522028748673.wav,label_195010211522028748673.txt
19501091466261546569.wav,label_19501091466261546569.txt
19501091466261638937.wav,label_19501091466261638937.txt
19501091467635305660.wav,label_19501091467635305660.txt
19501091467635397553.wav,label_19501091467635397553.txt
19501091475148279555.wav,label_19501091475148279555.txt
19501091475148371755.wav,label_19501091475148371755.txt
195011101463633523337.wav,label_195011101463633523337.txt
195011101463633602815.wav,label_195011101463633602815.txt
195011281501120714707.wav,label_195011281501120714707.txt
195011281501120798791.wav,label_195011281501120798791.txt
195011301499653785433.wav,label_195011301499653785433.txt
195011301499653866839.wav,label_195011301499653866839.txt
19501171466044208575.wav,label_19501171466044208575.txt
19501171466044293349.wav,label_19501171466044293349.txt
19501171489024203803.wav,label_19501171489024203803.txt
19501171489024286202.wav,label_19501171489024286202.txt
19501171522200902308.wav,label_19501171522200902308.txt
19501171522200987215.wav,label_19501171522200987215.txt
195012101497582131364.wav,label_195012101497582131364.txt
195012101497582224142.wav,label_195012101497582224142.txt
195012141500860957739.wav,label_195012141500860957739.txt
195012141500861052834.wav,label_195012141500861052834.txt
195012271496643702395.wav,label_195012271496643702395.txt
195012271496643783375.wav,label_195012271496643783375.txt
195012301541893701844.wav,label_195012301541893701844.txt
195012301541893794448.wav,label_195012301541893794448.txt
1950141492483907828.wav,label_1950141492483907828.txt
1950141492483998719.wav,label_1950141492483998719.txt
1950211502374525850.wav,label_1950211502374525850.txt
1950211502374608578.wav,label_1950211502374608578.txt
1950211507167196857.wav,label_1950211507167196857.txt
1950211507167289117.wav,label_1950211507167289117.txt
19502121549628306023.wav,label_19502121549628306023.txt
19502121549628394937.wav,label_19502121549628394937.txt
19502241487053900744.wav,label_19502241487053900744.txt
19502251488849641245.wav,label_19502251488849641245.txt
19502251488849723254.wav,label_19502251488849723254.txt
1950231521077049177.wav,label_1950231521077049177.txt
1950231521077141517.wav,label_1950231521077141517.txt
19503181488421964829.wav,label_19503181488421964829.txt
19503181488422047953.wav,label_19503181488422047953.txt
19503181488422521571.wav,label_19503181488422521571.txt
19503181488422602034.wav,label_19503181488422602034.txt
19503261469418102525.wav,label_19503261469418102525.txt
19503261524551215227.wav,label_19503261524551215227.txt
19503261524551296916.wav,label_19503261524551296916.txt
19503291496294858810.wav,label_19503291496294858810.txt
19503291496294953498.wav,label_19503291496294953498.txt
1950421465368226291.wav,label_1950421465368226291.txt
1950421465368308254.wav,label_1950421465368308254.txt
1950421521080306748.wav,label_1950421521080306748.txt
1950421521080388158.wav,label_1950421521080388158.txt
19504231516711053596.wav,label_19504231516711053596.txt
19504291454048577837.wav,label_19504291454048577837.txt
19504291454048662852.wav,label_19504291454048662852.txt
19505261520513927868.wav,label_19505261520513927868.txt
19505261520514020902.wav,label_19505261520514020902.txt
19505281490753260688.wav,label_19505281490753260688.txt
1950571472442023997.wav,label_1950571472442023997.txt
1950571472442117363.wav,label_1950571472442117363.txt
1950571525399243879.wav,label_1950571525399243879.txt
1950571525399325215.wav,label_1950571525399325215.txt
1950611460008641857.wav,label_1950611460008641857.txt
1950611460008721044.wav,label_1950611460008721044.txt
1950611464573412135.wav,label_1950611464573412135.txt
1950611464573494247.wav,label_1950611464573494247.txt
1950611521436429809.wav,label_1950611521436429809.txt
1950611521436509877.wav,label_1950611521436509877.txt
19506171490334883229.wav,label_19506171490334883229.txt
19506171490334985679.wav,label_19506171490334985679.txt
19506261503021291000.wav,label_19506261503021291000.txt
19506261503021384358.wav,label_19506261503021384358.txt
1950631500945407698.wav,label_1950631500945407698.txt
1950631500945503365.wav,label_1950631500945503365.txt
1950641457505102642.wav,label_1950641457505102642.txt
1950641457505182628.wav,label_1950641457505182628.txt
1950651468206157054.wav,label_1950651468206157054.txt
1950651523584345987.wav,label_1950651523584345987.txt
1950651523584438527.wav,label_1950651523584438527.txt
1950731464918355007.wav,label_1950731464918355007.txt
1950731464918440150.wav,label_1950731464918440150.txt
1950761521700608549.wav,label_1950761521700608549.txt
19508191529028167619.wav,label_19508191529028167619.txt
19508191529028249009.wav,label_19508191529028249009.txt
19508261491287309257.wav,label_19508261491287309257.txt
19508261491287393695.wav,label_19508261491287393695.txt
1950881466733831009.wav,label_1950881466733831009.txt
1950881466733927859.wav,label_1950881466733927859.txt
19509141461775151495.wav,label_19509141461775151495.txt
19509141461775243093.wav,label_19509141461775243093.txt
19509171486362247384.wav,label_19509171486362247384.txt
19509171486362329831.wav,label_19509171486362329831.txt
19509191501553351986.wav,label_19509191501553351986.txt
19509191501553438958.wav,label_19509191501553438958.txt
19509201553911203675.wav,label_19509201553911203675.txt
19509201553911282707.wav,label_19509201553911282707.txt
19509201553914219035.wav,label_19509201553914219035.txt
19509201553914298095.wav,label_19509201553914298095.txt
195110111489454197979.wav,label_195110111489454197979.txt
195110271454553697082.wav,label_195110271454553697082.txt
195110271454553776577.wav,label_195110271454553776577.txt
19511171477123842067.wav,label_19511171477123842067.txt
19511171477123925710.wav,label_19511171477123925710.txt
19511211459834139805.wav,label_19511211459834139805.txt
19511211459834218700.wav,label_19511211459834218700.txt
19511211459838330801.wav,label_19511211459838330801.txt
19511211459838409757.wav,label_19511211459838409757.txt
19511211526269189489.wav,label_19511211526269189489.txt
19511211526269274688.wav,label_19511211526269274688.txt
195112181459402844533.wav,label_195112181459402844533.txt
19511291491460473613.wav,label_19511291491460473613.txt
19511291491460557279.wav,label_19511291491460557279.txt
1951141495419699959.wav,label_1951141495419699959.txt
1951141495419783810.wav,label_1951141495419783810.txt
19512131463101908066.wav,label_19512131463101908066.txt
19512131463102001997.wav,label_19512131463102001997.txt
19512251492488575627.wav,label_19512251492488575627.txt
19512251492488668366.wav,label_19512251492488668366.txt
19512251554949725978.wav,label_19512251554949725978.txt
19512251554949806295.wav,label_19512251554949806295.txt
19512311469674108784.wav,label_19512311469674108784.txt
19512311469674199342.wav,label_19512311469674199342.txt
1951241465283497241.wav,label_1951241465283497241.txt
1951241465283596664.wav,label_1951241465283596664.txt
19513131489716290083.wav,label_19513131489716290083.txt
19513131489716371545.wav,label_19513131489716371545.txt
19513241494219272141.wav,label_19513241494219272141.txt
1951421474943328482.wav,label_1951421474943328482.txt
1951421474943423765.wav,label_1951421474943423765.txt
19514241527744174294.wav,label_19514241527744174294.txt
19514241527744274518.wav,label_19514241527744274518.txt
1951611468997906403.wav,label_1951611468997906403.txt
1951611468998002185.wav,label_1951611468998002185.txt
19517151463549318627.wav,label_19517151463549318627.txt
19517151463549414865.wav,label_19517151463549414865.txt
19517151528080156058.wav,label_19517151528080156058.txt
19517191503903243554.wav,label_19517191503903243554.txt
19517191503903329555.wav,label_19517191503903329555.txt
19518141489039948117.wav,label_19518141489039948117.txt
19518141489040041241.wav,label_19518141489040041241.txt
19518261501814339697.wav,label_19518261501814339697.txt
19518261501814421127.wav,label_19518261501814421127.txt
195210151537407855172.wav,label_195210151537407855172.txt
1952161534575945604.wav,label_1952161534575945604.txt
19522131528233904716.wav,label_19522131528233904716.txt
19522131528233999338.wav,label_19522131528233999338.txt
19523281537407502135.wav,label_19523281537407502135.txt
19523281537407599039.wav,label_19523281537407599039.txt
19523281537408167973.wav,label_19523281537408167973.txt
19523281537408260223.wav,label_19523281537408260223.txt
19524281554268512795.wav,label_19524281554268512795.txt
1952441477355229293.wav,label_1952441477355229293.txt
1952441477355319379.wav,label_1952441477355319379.txt
19526131543828613561.wav,label_19526131543828613561.txt
19526131543828706120.wav,label_19526131543828706120.txt
19526191529385219617.wav,label_19526191529385219617.txt
19527161520124840600.wav,label_19527161520124840600.txt
19527161520124933248.wav,label_19527161520124933248.txt
1952851439275175303.wav,label_1952851439275175303.txt
19529101528197379247.wav,label_19529101528197379247.txt
19529101528197474370.wav,label_19529101528197474370.txt
19529271542546171687.wav,label_19529271542546171687.txt
19529271542546256211.wav,label_19529271542546256211.txt
19532141553663917975.wav,label_19532141553663917975.txt
19532141553664000361.wav,label_19532141553664000361.txt
19532271467771717429.wav,label_19532271467771717429.txt
19532271467771843198.wav,label_19532271467771843198.txt
19533251545005289425.wav,label_19533251545005289425.txt
1953431532771223746.wav,label_1953431532771223746.txt
1953431532771312765.wav,label_1953431532771312765.txt
1953461469974375989.wav,label_1953461469974375989.txt
1953461469974466639.wav,label_1953461469974466639.txt
1953691519552359682.wav,label_1953691519552359682.txt
1953691519552461037.wav,label_1953691519552461037.txt
19537121551659509616.wav,label_19537121551659509616.txt
1953891558657510616.wav,label_1953891558657510616.txt
1953911495580049509.wav,label_1953911495580049509.txt
195411101493277199144.wav,label_195411101493277199144.txt
195411101493277290644.wav,label_195411101493277290644.txt
1954111484623180457.wav,label_1954111484623180457.txt
1954111484623272424.wav,label_1954111484623272424.txt
19541171535623190324.wav,label_19541171535623190324.txt
19541171535623281875.wav,label_19541171535623281875.txt
19542141540029869547.wav,label_19542141540029869547.txt
19542141540029952564.wav,label_19542141540029952564.txt
1954231528437155709.wav,label_1954231528437155709.txt
1954261535460673419.wav,label_1954261535460673419.txt
19544261543215304917.wav,label_19544261543215304917.txt
19544261543215395804.wav,label_19544261543215395804.txt
19546121446759606744.wav,label_19546121446759606744.txt
19549121536100180133.wav,label_19549121536100180133.txt
19549121536100271966.wav,label_19549121536100271966.txt
195510271551208360094.wav,label_195510271551208360094.txt
195510271551208451873.wav,label_195510271551208451873.txt
19551191537247663692.wav,label_19551191537247663692.txt
19551191537247764192.wav,label_19551191537247764192.txt
19552191492280893049.wav,label_19552191492280893049.txt
19552191492280984600.wav,label_19552191492280984600.txt
19552251470472502937.wav,label_19552251470472502937.txt
19552251470472595648.wav,label_19552251470472595648.txt
19553131485867238896.wav,label_19553131485867238896.txt
19553131485867330430.wav,label_19553131485867330430.txt
19554141543654824160.wav,label_19554141543654824160.txt
19554141543654915849.wav,label_19554141543654915849.txt
19555151545558396946.wav,label_19555151545558396946.txt
19555151545558487335.wav,label_19555151545558487335.txt
19555161535088583622.wav,label_19555161535088583622.txt
